date,isLiked,artistName,artistID,artistPopularity,artistFollowers,artistGenre
,,21 Savage,1URnnhqYAYcrqrcwql10ft,91,13740452,"atl hip hop, hip hop, rap, trap"
,,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,70,4079862,"alternative metal, nu metal, post-grunge, rock"
,,311,41Q0HrwWBtuUkJc7C1Rp6K,64,949211,"alternative metal, funk metal, funk rock, nu metal, pop rock, rap rock, reggae fusion"
,,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,70,2219912,"alternative metal, metalcore, pop punk, screamo"
,,A Tribe Called Quest,09hVIj6vWgoCDtT03h8ZCa,67,1897388,"conscious hip hop, east coast hip hop, golden age hip hop, hip hop, jazz rap, queens hip hop"
,,A-Trak,3TaUSUXn41GixL7zbvrIDt,61,127813,"canadian electronic, edm, electro house, electronic trap, turntablism"
,,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,72,3571361,"hip hop, pop rap, rap, southern hip hop, trap"
,,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,82,12269129,"east coast hip hop, hip hop, rap, trap"
,,Above & Beyond,10gzBoINW3cLJfZUka8Zoe,62,760461,"edm, pop dance, progressive house, progressive trance, trance, uplifting trance"
,,Action Bronson,7BMccF0hQFBpP6417k1OtQ,63,764595,"alternative hip hop, east coast hip hop, hip hop, nyc rap, queens hip hop"
,,Adam Beyer,1btv9qmIpbp7q1ixCYNdHu,49,296059,"dark techno, minimal techno, raw techno, schranz, swedish electronic, swedish techno, techno"
,,Adventure Club,5CdJjUi9f0cVgo9nFuJrFa,54,299459,"brostep, canadian electronic, complextro, edm, electro house, filthstep, pop dance"
,,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,76,13476064,"album rock, classic rock, hard rock, rock"
,,Aesop Rock,2fSaE6BXtQy0x7R7v9IOmZ,56,416311,"abstract hip hop, alternative hip hop, conscious hip hop"
,,Afrojack,4D75GcNG95ebPtNvoNVXhz,72,3997797,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
,,Air,4xXCRXOfQKQ2gjWxNhNzYW,68,3821607,soft rock
,,Airbourne,6urzdpGY5yUimWZsgJUoTb,60,761804,hard rock
,,AJR,6s22t5Y3prQHyaHWUN1R1C,74,2910959,pov: indie
,,Akhil Talreja,2sooU8QkzRKYA84prJPtS4,14,4072,
,,Alabama Shakes,16GcWuvvybAoaHr0NqT8Eh,60,1587725,"alabama indie, modern blues rock, rock"
,,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,81,38023371,electro house
,,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,74,11481140,"canadian contemporary r&b, canadian pop, pop"
,,Alesso,4AVFqumd2ogHFlRbKIjp1t,75,3944054,"dance pop, edm, pop, pop dance, progressive electro house, tropical house"
,,Alex Gaudino,7vb7VLDqpLTlAy1ctTMR5d,60,116052,"disco house, vocal house"
,,Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,65,3418577,"album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock"
,,Alice in Chains,64tNsm6TnZe2zpcMVMOoHL,72,4541726,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
,,Alison Wonderland,11gWrKZMBsGQWmobv3oNfW,56,469894,"aussietronica, edm, electra, electronic trap, escape room, indietronica"
,,Alok,0NGAZxHanS9e0iNHpR8f2W,79,12140009,"electro house, pop nacional, sertanejo universitario, slap house"
,,Alt-J,3XHO7cRUPCLOr6jwp8vsx5,71,3162522,"indie rock, indietronica, modern alternative rock, modern rock, rock"
,,AlunaGeorge,2VAnyOxzJuSAj7XIuEOT38,62,434189,"electropop, house, tropical house, uk dance"
,,Alvin Risk,34PyHmCLNSwQGSH2AahyVN,38,25406,"complextro, moombahton"
,,Aly & Fila,2hL1EouqXLtBEB6JKnPF0h,47,159704,"progressive house, trance, uplifting trance"
,,AME,7htQnykNfk2Bu39bSw7owz,65,851,
,,Amelie Lens,5Ho1vKl1Uz8bJlk4vbmvmf,51,512833,"acid techno, belgian techno, dark techno, electra"
,,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,61,1010937,"groove metal, melodic death metal, metal, power metal, speed metal, swedish death metal, swedish melodeath, swedish metal, tolkien metal, viking metal"
,,Amyl & The Sniffers,3NqV2DJoAWsjl787bWaHW7,51,217027,australian garage punk
,,Anders Osborne,3WUUtA45g7X0jbeywZz888,43,53933,"jam band, louisiana blues, modern blues, modern blues rock, new americana, new orleans blues"
,,Anderson .Paak and The Free Nationals,3jK9MiCrA42lLAdMGUZpwa,78,2350119,"escape room, hip hop, indie soul, neo soul"
,,Andy C,0C5fT1ymHhTRTrSVhDYUta,39,13961,
,,Andy Moor,0Fn4agIyGMwQsKHrx1i8Dn,42,68956,"progressive house, progressive trance, trance, uplifting trance"
,,Angerfist,4sQNUQjOYj9rV2sdfJ8laS,58,434152,"hardcore techno, tekk, uptempo hardcore"
,,Angy Kore,2U8kmpV72r6o2i2wEJMgE5,31,19001,"dark techno, italian techno"
,,Animal Collective,4kwxTgCKMipBKhSnEstNKj,51,511531,"alternative dance, alternative rock, art pop, baltimore indie, chillwave, dream pop, experimental pop, freak folk, indie rock, neo-synthpop, noise pop"
,,Annie Mac,41DZ1or3s4tphMQnLC5RNk,27,8073,
,,Anthrax,3JysSUOyfVs1UQ0UaESheP,56,1509361,"alternative metal, glam metal, groove metal, hard rock, metal, nu metal, old school thrash, rap metal, rock, speed metal, thrash metal"
,,Antoine Clamaran,2LTa2TleomBhi05k8khxCF,37,20041,"circuit, disco house, tribal house"
,,Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,65,1114915,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic"
,,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,65,2202159,"alternative rock, baroque pop, canadian indie, chamber pop, indie rock, indietronica, modern rock, permanent wave, quebec indie, rock"
,,Arch Enemy,0DCw6lHkzh9t7f8Hb4Z0Sx,58,908837,"alternative metal, death metal, melodic death metal, metal, nu metal, power metal, speed metal, swedish death metal, swedish melodeath, swedish metal, symphonic metal"
,,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,87,19989858,"garage rock, modern rock, permanent wave, rock, sheffield indie"
,,Arctic Moon,7Ln80lUS6He07XvHI8qqHH,87,19989858,"garage rock, modern rock, permanent wave, rock, sheffield indie"
,,Arkells,3ShGiAyhxI6Rq3TknZ3gfk,51,171999,"canadian rock, hamilton on indie"
,,Armin Van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,74,4267587,"dutch trance, edm, pop dance, progressive house, trance"
,,Art Department,7Gsu15RkjjdKhMecdRpk9x,28,70091,"canadian electronic, canadian house, deep disco house, microhouse, minimal tech house, minimal techno"
,,Asking Alexandria,1caBfBEapzw8z2Qz9q0OaQ,66,2002903,"alternative metal, melodic metalcore, metalcore, pop punk, post-grunge, trancecore, uk metalcore"
,,Astrix,3dUltShd2gJQc98Kc7Syit,53,387323,"full on, nitzhonot, psychedelic trance"
,,At The Drive-In,5E2rtn57BM2WPjwak4kGd5,46,306576,"el paso indie, emo, post-hardcore"
,,Atmosphere,1GAS0rb4L8VTPvizAx2O9J,59,661336,"alternative hip hop, conscious hip hop, minnesota hip hop"
,,Atreyu,3LkSiHbjqOHCKCqBfEZOTv,61,880667,"alternative metal, melodic metalcore, metalcore, nu metal, pop punk, post-grunge, screamo"
,,Aurora,1WgXqy2Dd70QQOU7Ay074N,73,2992216,"art pop, norwegian pop"
,,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,75,6229984,"alternative metal, nu metal"
,,Avicii,1vCWHaC5f2uS3yhpwWbIA6,81,22871057,"edm, pop, pop dance"
,,Axwell,2XnBwblw31dfGnspMIwgWz,65,2453208,"edm, pop dance, progressive electro house, tropical house"
,,Axwell & Ingrosso,2XnBwblw31dfGnspMIwgWz,65,2453208,"edm, pop dance, progressive electro house, tropical house"
,,Azealia Banks,7gRhy3MIPHQo5CXYfWaw9I,64,991609,"escape room, hip house, lgbtq+ hip hop, trap queen"
,,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,75,5177342,"boy band, dance pop, pop"
,,Bad Religion,2yJwXpWAQOOl5XFzbCxLs9,62,1188076,"punk, skate punk, socal pop punk"
,,Band of Horses,0OdUWJ0sBjDrqHygGUXeCF,59,982900,"chamber pop, indie folk, indie rock, indietronica, modern rock, stomp and holler"
,,Barenaked Ladies,0dEvJpkqhrcn64d3oI8v79,60,728215,"canadian pop, canadian rock, pop rock, post-grunge"
,,Baroness,3KdXhEwbqFHfNfSk7L9E87,43,242712,"progressive sludge, sludge metal"
,,Basement Jaxx,4YrKBkKSVeqDamzBPWVnSJ,55,496386,"alternative dance, big beat, electronica, trip hop"
,,Bassjackers,6xQvQwZQQuq9R3TdPNbcR8,60,734340,"dutch house, edm, electro house, pop dance, progressive electro house"
,,Bassnectar,1JPy5PsJtkhftfdr6saN2i,53,615869,"bass music, breakbeat, brostep, edm, glitch hop"
,,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,74,5358277,"metropopolis, modern rock, pop"
,,Basto!,2BJTwV4IpFe2gWL46KKlji,41,84355,"belgian edm, progressive electro house"
,,Battles,3EMSpwRtkvUTxfB4aS5xnA,36,157594,"experimental pop, experimental rock, instrumental math rock, math rock, noise pop, post-rock"
,,Beach House,56ZTgzPBDge0OvCGgMO3OY,73,1857800,"art pop, baltimore indie, dream pop, dreamo, indie pop, indie rock, indietronica, modern dream pop"
,,Beach Slang,3d5usliWmjkMKGsv2X341Q,28,36488,"indie punk, modern power pop, philly indie"
,,Beats Antique,30DZgkaEYdezg2QMrMgrnm,41,188597,"belly dance, glitch hop, world fusion"
,,Beck,4obzFoKoKRHIphyHzJ35G3,81,13416153,"latin pop, latin viral pop, rap latina, reggaeton, urbano latino"
,,Beirut,6pmxr66tMAePxzOLfjGNcX,57,965192,"albuquerque indie, baroque pop, chamber pop, indie rock, indietronica, stomp and holler"
,,Belle & Sebastian,4I2BJf80C0skQpp1sQmA0h,57,622766,"alternative rock, baroque pop, chamber pop, indie rock, melancholia, scottish indie, scottish rock, singer-songwriter, twee pop"
,,Ben Harper,45lorWzrKLxfKlWpV7r9CN,62,971538,"neo mellow, pastoral"
,,Benny Benassi,4Ws2otunReOa6BbwxxpCt6,66,539196,"edm, electro house, pop dance"
,,Best Coast,5YkBrE0wF8cAlq3GCOw5Eu,46,317109,"indie rock, indie surf, indietronica, la indie, metropopolis"
,,Beyonce,6vWDO969PvNqNYHIOW5v0m,87,34649506,"pop, r&b"
,,Bicep,73A3bLnfnz5BoQjb4gNCga,63,448079,"ambient house, electronica"
,,Biffy Clyro,1km0R7wy712AzLkA1WjKET,58,711155,"modern rock, scottish rock"
,,Big Boi,2ht3wxeT69CzyKFChNnNAB,56,422922,"atl hip hop, dirty south rap, hip hop, southern hip hop"
,,Big Freedia,2gyv1akuIB9fQvXoGSPaJr,49,98671,"bounce, escape room, lgbtq+ hip hop, new orleans rap, trap queen"
,,Big Gigantic,7o7mC95EDbJKTcPAAs8C3r,54,250158,mashup
,,Big Head Todd and the Monsters,1lOQRP0UJWmpoDWBa8PB0B,46,120940,
,,Big Wild,0PxzGnCYBpSuaI49OR94cA,61,248341,
,,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,88,80925029,"art pop, electropop, pop"
,,Billy Bragg,5yXAFDZNUNyO92l5WTImkO,52,155788,"anti-folk, folk punk, permanent wave, singer-songwriter, uk americana"
,,Billy Idol,7lzordPuZEXxwt9aoVZYmG,70,1669372,"album rock, classic rock, dance rock, hard rock, new romantic, new wave, new wave pop, rock, soft rock, synthpop"
,,Billy Talent,08yf5A2nS4XEeNvabDXqyg,65,1206223,canadian punk
,,Bingo Players,1pbHrVayIcVpHI9z97u4bK,58,484539,"big room, dutch house, edm, electro house, melbourne bounce, pop dance, progressive electro house, progressive house"
,,Björk,7w29UYBi0qsHi5RTcv3lmA,62,1814418,"art pop, electronica, experimental pop, experimental vocal, icelandic experimental, icelandic pop, icelandic singer-songwriter, metropopolis, permanent wave, trip hop"
,,Bjorn Akesson,3htrZBhzS3ZS9on1Yjh8LH,24,5458,"progressive house, progressive trance, progressive uplifting trance, trance, uplifting trance"
,,Bl3Nd,4tpUmLEVLCGFr93o8hFFIB,70,1266628,"candy pop, new wave pop, permanent wave, power pop, rock"
,,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,81,7459286,"dance pop, pop, pop rap"
,,Black Midi,7Hvq85OU8T7Hsd63zNBwaL,48,217372,"crank wave, noise rock, uk noise rock, uk post-punk revival"
,,Black Rebel Motorcycle Club,1tpXaFf2F55E7kVJON4j4G,52,530734,"alternative rock, garage rock, garage rock revival, modern blues rock, permanent wave"
,,Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,73,6966940,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal"
,,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,71,7070017,"classic oklahoma country, contemporary country, country, country road"
,,Blasterjaxx,37awA8DFCAnCCL7aqYbDnD,63,751391,"big room, dutch house, edm, electro house, pop dance, progressive electro house, slap house"
,,Bleachers,2eam0iDomRHGBypaDQLwWI,63,605053,"double drumming, indie pop, modern rock, pov: indie"
,,Blink-182,6FBDaR13swtiWwGhX1WQsP,78,7588872,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk"
,,Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,49,122616,"indie folk, modern folk rock, new americana, portland indie, stomp and holler"
,,Bloc Party,3MM8mtgFzaEJsqbjZBSsHJ,61,1077342,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave, scottish rock"
,,Blood Orange,6LEeAFiJF8OuPx747e1wxR,62,772216,"alternative r&b, art pop, escape room, indie soul, indietronica, metropopolis"
,,Blur,7MhMgCo0Bl0Kukl93PZbYS,70,2898597,"alternative rock, britpop, madchester, permanent wave, rock"
,,Bob Sinclar,5YFS41yoX0YuFY39fq21oN,68,559970,"disco house, filter house"
,,Body Count,5KCph1z3jaSwhtwPzoYp6i,45,257219,"funk metal, groove metal, political hip hop, rap metal, rap rock"
,,Bombay Bicycle Club,3pTE9iaJTkWns3mxpNQlJV,58,839823,"british indie rock, chamber pop, indie rock, indietronica, modern rock, shimmer pop, stomp and holler"
,,Bombino,7s4I6rDvTcdBDKElVbtsAN,40,86537,"afropop, desert blues, musique nigerienne, tuareg guitar, world"
,,Bombs Away,1YlyxjwYNSjBD0NAJGEfWB,51,49075,"australian dance, melbourne bounce, melbourne bounce international"
,,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,75,3419034,"chamber pop, eau claire indie, indie folk, melancholia, modern rock"
,,Bon Jovi,58lV9VcRSjABbAbfWS6skp,78,12242725,"glam metal, rock"
,,Bonobo,0cmWgDlu9CwTgxPhf403hb,65,1323886,"downtempo, electronica, indietronica, instrumental hip hop, jazztronica, nu jazz, trip hop"
,,Borgeous,4uiMn2g0pgTrhN096QJhbp,54,583555,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house"
,,Borgore,7u160I5qtBYZTQMLEIJmyz,51,583047,"brostep, classic dubstep, dubstep, edm, electro house"
,,Boy Pablo,7wbkl3zgDZEoZer357mVIw,64,1176256,"bedroom pop, bergen indie, norwegian indie, pov: indie"
,,Boys Noize,62k5LKMhymqlDNo2DWOvvv,52,272859,"alternative dance, dance-punk, electro house, fidget house, filter house, german dance, german techno, new rave"
,,BØRNS,1KP6TWI40m7p3QBTU6u2xo,68,1142983,"indie poptimism, indietronica, modern alternative rock, modern rock, pov: indie"
,,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,65,2623004,"contemporary country, country, country road"
,,Brandi Carlile,2sG4zTOLvjKG1PSoOyf5Ej,66,740712,"acoustic pop, ectofolk, folk, indie folk, lilith, modern folk rock, new americana"
,,Brantley Gilbert,5q8HGNo0BjLWaTAhRtbwxa,67,2869239,"contemporary country, country, country road, modern country rock"
,,Breaking Benjamin,5BtHciL0e0zOP7prIHn3pP,71,4333588,"alternative metal, nu metal, post-grunge"
,,Breathe Carolina,53M4Iv2RkzzxFFvW2B1jhC,54,358450,"electropowerpop, neon pop punk, trancecore"
,,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,78,4830696,"melodic metalcore, metalcore, modern rock, pop punk, rock, uk metalcore"
,,Bro Safari,6d9SnuHI2bRer7c76d8sLq,38,155918,"brostep, electro house, electronic trap, moombahton"
,,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,67,2108033,"boy band, rap"
,,Broken Social Scene,7lOJ7WXyopaxri0dbOiZkd,49,348663,"alternative rock, baroque pop, canadian indie, canadian rock, indie rock, noise pop"
,,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,76,5596077,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter"
,,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,88,48342412,"dance pop, pop"
,,Built To Spill,3kbBWco9PZ5eSQsNScwG6U,50,279104,"alternative rock, chamber pop, idaho indie, indie rock, lo-fi, noise rock"
,,Bullet For My Valentine,7iWiAD5LLKyiox2grgfmUT,67,2759065,"alternative metal, melodic metalcore, nu metal, pop punk, post-grunge, uk metalcore, welsh metal"
,,Bush,78SHxLdtysAXgywQ4vE0Oa,62,1732521,"alternative metal, alternative rock, grunge, nu metal, post-grunge, rock"
,,Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,71,2417674,"east coast hip hop, hardcore hip hop, hip hop, pop rap, rap"
,,Cage the Elephant,26T3LtbuGT1Fu9m0eRq5X3,74,3265765,"modern alternative rock, modern rock, pov: indie, punk blues, rock"
,,Cake,6A43Djmhbe9100UwnI7epV,62,1067568,"alternative rock, pop rock, post-grunge, sacramento indie"
,,Calexico,1OmdWpAh1pucAuZPzJaxIJ,48,192868,"alternative country, chamber pop, roots rock, tucson indie"
,,Calvin Harris,7CajNmpbOovFoOoasH2HaY,86,23401498,"dance pop, edm, electro house, house, pop, progressive house, uk dance"
,,Camo & Krooked,2N8IPNZTiNo3nj4mreOlHU,53,210411,"austrian dnb, dancefloor dnb, drum and bass"
,,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,66,851529,"metropopolis, modern rock"
,,Car Seat Headrest,5PbpKlxQE0Ktl5lcNABoFf,61,609703,"furry, indie pop, indie rock, pov: indie"
,,Cardi B,4kYSro6naA4h99UJvo89HB,80,21547784,"pop, rap"
,,Caribou,4aEnNH9PuU1HF3TsZTru54,57,637935,"alternative dance, art pop, electronica, folktronica, indietronica, intelligent dance music, trip hop"
,,Carl Cox,19SmlbABtI4bXz864MLqOS,52,707876,"house, schranz, uk tech house"
,,Carl Craig,17dbJyUCrxh4I7iyUrjaHU,39,82147,"detroit techno, microhouse, minimal techno, outsider house, techno"
,,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,72,5761052,"classic oklahoma country, contemporary country, country, country dawn, dance pop"
,,Carta,3MTk6MUbUmV5X0N04N56JF,51,21299,big room
,,Cash Cash,1LOB7jTeEV14pHai6EXSzF,62,682213,"dance pop, edm, electro house, electropowerpop, pop dance"
,,Cat Dealers,3q2dSq7VZnj8TmoJUyRm40,60,545689,brazilian edm
,,Cat Power,6G7OerKc3eBO9sVkRNopFC,56,702928,"art pop, indie rock, melancholia, singer-songwriter, slowcore"
,,Catfish and the Bottlemen,2xaAOVImG2O6lURwqperlD,63,987527,"modern alternative rock, modern rock, stomp pop, welsh rock"
,,Cedric Gervais,4Wjf8diP59VmPG7fi4y724,65,102169,"edm, electro house, pop dance, progressive electro house, progressive house"
,,Chance The Rapper,1anyVhU62p31KFi8MEzkbf,74,5883480,"chicago rap, conscious hip hop, hip hop, pop rap, rap"
,,Charles Bradley,462T0buQ5ScBUQCRpodDRf,56,458167,"funk, soul"
,,Charli XCX,25uiPmTg16RbhZWAqwLBy5,75,2856253,"art pop, candy pop, metropopolis, pop, uk pop"
,,Charlotte Gainsbourg,2rBcvLKWCZs9w1qIWv560v,46,216274,art pop
,,Chase & Status,3jNkaOXasoc7RsxdchvEVq,61,670382,"dancefloor dnb, drum and bass, uk dance"
,,Chelsea Wolfe,6ZK2nrW8aCTg8Bid7I7N10,48,262315,"dark pop, doomgaze, gaian doom, sacramento indie"
,,Chet Faker,6UcJxoeHWWWyT5HZP064om,62,346673,"art pop, indietronica"
,,Chevelle,56dO9zeHKuU5Gvfc2kxHNw,64,1713001,"alternative metal, christian rock, nu metal, post-grunge"
,,Chicano Batman,0LklyUMMUhpIjMgYHlV0hN,47,205019,"la indie, latinx alternative, psychedelic soul, tropical alternativo"
,,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,79,10892680,"atl hip hop, hip hop, rap"
,,Chris Liebing,21444lX8gpmOX36icLmbFI,34,103421,"frankfurt electronic, german techno, minimal techno, schranz, techno"
,,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,78,5683925,"contemporary country, outlaw country"
,,Christina Novelli,1dbzT291PCwwYJK0l3Tr1n,53,42404,"trance, vocal trance"
,,Christine And The Queens,04vj3iPUiVh5melWr0w3xT,59,652946,"art pop, electro-pop francais, metropopolis, shimmer pop"
,,Chromeo,2mV8aJphiSHYJf43DxL7Gt,56,379593,"alternative dance, dance rock, filter house, indietronica, neo-synthpop, nu disco"
,,Chuckie,4x7gxsrTH3gThvSKZPPwaQ,42,136088,"dutch house, edm, electro house, melbourne bounce, progressive electro house"
,,CHVRCHES,3CjlHNtplJyTf9npxaPl5w,64,1360589,"indietronica, metropopolis, neo-synthpop, shimmer pop"
,,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,81,7181471,"ambient pop, dream pop, el paso indie, shoegaze"
,,City and Colour,74gcBzlQza1bSfob90yRhR,59,842855,"canadian folk, canadian indie"
,,Claptone,4mncDFjVLUa3s025Tct3Ry,64,480016,"german house, german techno, progressive house"
,,Clean Bandit,6MDME20pz9RveH9rEXvrOM,74,5178958,"pop, uk dance, uk funky"
,,Clockwork,2h27SMMeQd7VEcbVwfu71E,13,507,
,,Clutch,161AC1AVRkIGIMxyj5djFQ,55,525411,"funk metal, southern metal, stoner metal, stoner rock"
,,Coheed and Cambria,3utxjLheHaVEd9bPjQRsy8,60,630397,
,,Cold War Kids,6VDdCwrBM4qQaGxoAyxyJC,59,821550,"indie rock, modern alternative rock, modern rock, piano rock, stomp and holler"
,,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,89,44395426,"permanent wave, pop"
,,Com Truise,2wouN3QXejYa5tKetYdcVX,56,239653,"chillwave, indietronica, vaporwave"
,,Common,2GHclqNVjqGuiE5mA7BEoc,61,882004,"alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop"
,,Congorock,683obsKtbyVNhitubjOZhi,24,13431,fidget house
,,Conspirator,1J0FSEQhWSMHcYqaapIjY6,50,20771,
,,Counting Crows,0vEsuISMWAKNctLlUAhSZC,68,1650424,"neo mellow, pop rock, post-grunge, rock"
,,Courteeners,1NfJU4hy56Z4UM4iyIa1B2,53,304867,"britpop, manchester indie"
,,Courtney Barnett,4OOlG5eBXSkSAAEeKjJb5Y,53,553324,"art pop, australian indie, chamber pop, indie pop, indie rock, melbourne indie, noise pop, singer-songwriter"
,,Craig David,2JyWXPbkqI5ZJa3gwqVa0c,64,846532,british soul
,,Cristian Varela,0aiYGmFDQyVzcr9mJwuICg,18,18963,"re:techno, spanish techno"
,,Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO,69,1609322,"alternative dance, bitpop, digital hardcore, indietronica, neo-synthpop, new rave, nintendocore"
,,Crystal Fighters,75EZuo5MHV2572NRpMWotC,50,352286,
,,Cypress Hill,4P0dddbxPil35MNN9G2MEX,68,1818055,"chicano rap, gangster rap, hip hop, rap rock, west coast rap"
,,Dada Life,00sAT5YX8W3xNd1EuqyHw9,51,429270,"big room, dutch house, edm, electro house, pop dance, progressive electro house, progressive house"
,,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,82,9435131,"electro, filter house, rock"
,,Dan Deacon,5Z3IWpvwOvoaWodujHw7xh,41,117449,"baltimore indie, indietronica, noise pop"
,,Daniel Portman,2HnZ1elnutngLH1BFwV1kM,38,16603,progressive house
,,Dannic,1PFc84GHTYPL0G12JHh9Mc,46,176606,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house, progressive house, sky room"
,,Danny Avila,5y3G1B8cpCTaoq0uDgjwzH,51,45956,
,,Danny Brown,7aA592KWirLsnfb5ulGWvU,67,775249,"alternative hip hop, detroit hip hop, escape room, hip hop, underground hip hop"
,,Danny Tenaglia,2tG935baRE4mH8B3saiwbm,38,41063,"classic progressive house, garage house, tribal house"
,,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ,67,2423111,"black americana, contemporary country, country, country road"
,,Dark Star Orchestra,4VjljDo2biBRVJ1WEXZ8GE,6,5522,jam band
,,Dash Berlin,1xT5p0VBpnZDrvVSjX9sri,58,537536,"big room, dutch trance, edm, pop dance, progressive house, trance, uplifting trance"
,,Datsik,48q2mPVwlKnlSaCx07i6Ta,45,348217,"breakbeat, brostep, canadian electronic"
,,Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L,66,1874670,"jam band, neo mellow, pop rock"
,,Dave Seaman,3TjRLW97EAU4w6knKVBl73,27,31745,"classic progressive house, deep techno, tribal house"
,,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,89,26040882,"big room, dance pop, edm, pop, pop dance"
,,Dawes,0CDUUM6KNRvgBFYIbWxJwV,49,240617,"indie folk, modern folk rock, new americana, stomp and holler"
,,De La Soul,1Z8ODXyhEBi3WynYw0Rya6,63,906528,"east coast hip hop, golden age hip hop, hip hop, jazz rap"
,,deadmau5,2CIMQHirSU0MQqyYHq0eOx,68,2803245,"canadian electronic, complextro, edm, electro house, pop dance, progressive house"
,,Deafheaven,4XpPveeg7RuYS3CgLo75t9,44,209835,"atmospheric black metal, blackened screamo, blackgaze, emotional black metal, post-metal, usbm"
,,Death Cab For Cutie,0YrtvWJMgSdVrk3SfNjTbx,64,1472092,"alternative rock, chamber pop, indie rock, indietronica, modern rock, seattle indie, washington indie"
,,Death Grips,5RADpgYLOuS2ZxDq7ggYYH,60,790148,"experimental hip hop, industrial hip hop"
,,Deer Tick,3rT8xTwSOMDURtWpPyoKIO,48,152320,"alternative country, modern folk rock, new americana, rhode island indie, stomp and holler"
,,Deerhunter,38zTZcuN7nFvVJ6auhc6V3,50,370372,"alternative rock, art pop, atlanta indie, dream pop, experimental rock, indie rock, lo-fi, neo-psychedelic, neo-synthpop, noise pop, noise rock, shoegaze"
,,DEF LEPPARD,6H1RjVyNruCmrBEWRbD0VZ,70,4406523,"album rock, classic rock, glam metal, hard rock, nwobhm, rock"
,,Deftones,6Ghvu1VvMGScGpOUJBAHNH,78,3933798,"alternative metal, nu metal, rap metal, rock, sacramento indie"
,,Deichkind,49eo9xE4yGzJLWkOndiODs,57,616109,"german pop, hamburg hip hop"
,,Deorro,6VD4UEUPvtsemqD3mmTqCR,67,1233682,"dutch house, edm, electro house, melbourne bounce, melbourne bounce international, pop dance, progressive electro house, tropical house"
,,Depeche Mode,762310PdDnwsDxAQxzQkfX,76,5446315,"dance rock, new romantic, new wave, permanent wave, rock"
,,Descendents,1FGH4Bh7g9W6V4fUcKZWp5,55,402448,"hardcore punk, punk, ska, skate punk"
,,Designer Drugs,57cAxOmmlpgjNDQovRUuXA,19,11829,"electro trash, fidget house"
,,Destroyer,22ojy4H4ZVpowC4lRRC8In,42,167963,"art pop, chamber pop, indie rock, indietronica, noise pop, vancouver indie"
